subject,SO,Source,sink,D_source_So,D_sink_SO,D_sink_source,pre_post,flow_peak
35,4,4,2,0,2,2,2,0.487089029377462
35,4,4,3,0,1,1,1,0.475164248554047
35,4,4,3,0,1,1,2,0.469012804981313
36,1,1,2,0,1,1,1,0.464937986746765
36,1,1,3,0,2,2,1,0.478469620775438
36,1,1,3,0,2,2,2,0.474525682562007
36,1,1,4,0,3,3,1,0.514687537363941
36,1,2,3,1,2,1,1,0.476639114507659
36,1,2,3,1,2,1,2,0.473292981347337
36,1,2,4,1,3,2,1,0.512841564491103
36,1,2,4,1,3,2,2,0.519227657380001
36,1,3,2,2,1,1,1,0.463362563066298
36,1,3,4,2,3,1,1,0.514634610477471
36,1,4,2,3,1,2,1,0.462855567164754
36,1,4,3,3,2,1,1,0.476960415037693
36,1,4,3,3,2,1,2,0.471330277234939
36,2,1,2,1,0,1,1,0.467610575783582
36,2,1,2,1,0,1,2,0.459781576371204
36,2,1,3,1,1,2,1,0.471172071270613
36,2,1,3,1,1,2,2,0.465926188859677
36,2,1,4,1,2,3,1,0.511777323385846
36,2,1,4,1,2,3,2,0.515428744834676
36,2,2,1,0,1,1,1,0.473573937290149
36,2,2,1,0,1,1,2,0.462302432273173
36,2,2,3,0,1,1,1,0.471175553555244
36,2,2,3,0,1,1,2,0.465589425881607
36,2,2,4,0,2,2,1,0.51136999865822
36,2,2,4,0,2,2,2,0.513916313342211
36,2,3,1,1,1,2,1,0.474879688507363
36,2,3,1,1,1,2,2,0.462122876567646
36,2,3,2,1,0,1,1,0.468802782985396
36,2,3,2,1,0,1,2,0.462475014961803
36,2,3,4,1,2,1,1,0.510793468171859
36,2,3,4,1,2,1,2,0.515733253278527
36,2,4,1,2,1,3,1,0.473895927068419
36,2,4,1,2,1,3,2,0.461515175455828
36,2,4,2,2,0,2,1,0.468096180451924
36,2,4,2,2,0,2,2,0.459846990810903
36,2,4,3,2,1,1,1,0.470819868056728
36,2,4,3,2,1,1,2,0.464773393439403
36,3,1,2,2,1,1,1,0.481766505996628
36,3,1,2,2,1,1,2,0.472044522613623
36,3,1,3,2,0,2,1,0.470415774334375
36,3,1,3,2,0,2,2,0.461848561353203
36,3,1,4,2,1,3,1,0.488198705428979
36,3,1,4,2,1,3,2,0.495227843125946
36,3,2,1,1,2,1,1,0.494093098834687
36,3,2,1,1,2,1,2,0.484920951368517
36,3,2,3,1,0,1,1,0.469920875000333
36,3,2,3,1,0,1,2,0.461565745653009
36,3,2,4,1,1,2,1,0.48846017398679
36,3,2,4,1,1,2,2,0.492092717995814
36,3,3,1,0,2,2,1,0.495832124560369
36,3,3,1,0,2,2,2,0.4846016488633
36,3,3,2,0,1,1,1,0.483967523953446
36,3,3,2,0,1,1,2,0.474215918112841
36,3,3,4,0,1,1,1,0.488528279614296
36,3,3,4,0,1,1,2,0.496102175036411
36,3,4,1,1,2,3,1,0.494385013266626
36,3,4,1,1,2,3,2,0.485065686567558
36,3,4,2,1,1,2,1,0.482882763128334
36,3,4,2,1,1,2,2,0.473329894117419
36,3,4,3,1,0,1,1,0.472558789354821
36,3,4,3,1,0,1,2,0.462122669767411
36,4,1,2,3,2,1,1,0.486537849704747
36,4,1,2,3,2,1,2,0.480655742811861
36,4,1,3,3,1,2,1,0.470364397129511
36,4,1,3,3,1,2,2,0.46434601002293
36,4,1,4,3,0,3,1,0.478482627921952
36,4,1,4,3,0,3,2,0.480975950624587
36,4,2,1,2,3,1,1,0.499216942292237
36,4,2,1,2,3,1,2,0.488493438163185
36,4,2,3,2,1,1,1,0.469330901684683
36,4,2,3,2,1,1,2,0.46532688058371
36,4,2,4,2,0,2,1,0.476549535594891
36,4,2,4,2,0,2,2,0.479927092763861
36,4,3,1,1,3,2,1,0.498021407088168
36,4,3,1,1,3,2,2,0.494959394998834
36,4,3,2,1,2,1,1,0.488826685851993
36,4,3,2,1,2,1,2,0.480633391512825
36,4,3,4,1,0,1,1,0.478302459754647
36,4,3,4,1,0,1,2,0.480789306166432
36,4,4,1,0,3,3,1,0.498238654869656
36,4,4,1,0,3,3,2,0.492422529401949
36,4,4,2,0,2,2,1,0.488990452367015
36,4,4,2,0,2,2,2,0.482218455717092
36,4,4,3,0,1,1,1,0.470671946965598
36,4,4,3,0,1,1,2,0.466981439654566
37,1,1,3,0,2,2,1,0.480116320134061
37,1,1,3,0,2,2,2,0.480296215022674
37,1,2,3,1,2,1,1,0.477866398671716
37,1,2,3,1,2,1,2,0.479821263548905
37,1,4,3,3,2,1,1,0.477845472377059
37,1,4,3,3,2,1,2,0.478946128085888
37,2,1,2,1,0,1,1,0.463668733876841
37,2,1,3,1,1,2,1,0.490896946825375
37,2,1,3,1,1,2,2,0.483811731285042
37,2,1,4,1,2,3,1,0.502681894740722
37,2,1,4,1,2,3,2,0.511179031418038
37,2,2,1,0,1,1,1,0.466884880683754
37,2,2,3,0,1,1,1,0.490638917793235
37,2,2,3,0,1,1,2,0.484612320421171
37,2,2,4,0,2,2,1,0.501171591729595
37,2,2,4,0,2,2,2,0.51021560933958
37,2,3,1,1,1,2,1,0.465456111841855
37,2,3,2,1,0,1,1,0.462509407031989
37,2,3,4,1,2,1,1,0.50279036222937
37,2,3,4,1,2,1,2,0.510465242801644
37,2,4,1,2,1,3,1,0.466186685208668
37,2,4,2,2,0,2,1,0.46423267788957
37,2,4,3,2,1,1,1,0.488987283953275
37,2,4,3,2,1,1,2,0.483524252555121
37,3,1,2,2,1,1,1,0.467737987154397
37,3,1,2,2,1,1,2,0.460642193890957
37,3,1,3,2,0,2,1,0.494699692662434
37,3,1,3,2,0,2,2,0.493815820875225
37,3,1,4,2,1,3,1,0.473400520234059
37,3,1,4,2,1,3,2,0.483901057092962
37,3,2,1,1,2,1,1,0.483508689032681
37,3,2,1,1,2,1,2,0.470489924955816
37,3,2,3,1,0,1,1,0.493640994935031
37,3,2,3,1,0,1,2,0.490538252668007
37,3,2,4,1,1,2,1,0.477804944024488
37,3,2,4,1,1,2,2,0.486008107837475
37,3,3,1,0,2,2,1,0.484570070178298
37,3,3,1,0,2,2,2,0.470538046811036
37,3,3,2,0,1,1,1,0.468162674541941
37,3,3,2,0,1,1,2,0.460927267807354
37,3,3,4,0,1,1,1,0.475460119261335
37,3,3,4,0,1,1,2,0.489031064211926
37,3,4,1,1,2,3,1,0.481469736958171
37,3,4,1,1,2,3,2,0.471059360155986
37,3,4,2,1,1,2,1,0.468816442134087
37,3,4,2,1,1,2,2,0.460485926729119
37,3,4,3,1,0,1,1,0.496773667769414
37,3,4,3,1,0,1,2,0.491630960126148
37,4,1,2,3,2,1,1,0.467877212758391
37,4,1,2,3,2,1,2,0.465488592558181
37,4,1,3,3,1,2,1,0.496114081587556
37,4,1,3,3,1,2,2,0.493178798348218
37,4,1,4,3,0,3,1,0.469067450206219
37,4,1,4,3,0,3,2,0.479413627336064
37,4,2,1,2,3,1,1,0.487062664495219
37,4,2,1,2,3,1,2,0.473909044195335
37,4,2,3,2,1,1,1,0.491453992153844
37,4,2,3,2,1,1,2,0.492322966147364
37,4,2,4,2,0,2,1,0.4730345113816
37,4,2,4,2,0,2,2,0.480025972197806
37,4,3,1,1,3,2,1,0.487272569108079
37,4,3,1,1,3,2,2,0.472793705403062
37,4,3,2,1,2,1,1,0.470601001328801
37,4,3,2,1,2,1,2,0.466563338726445
37,4,3,4,1,0,1,1,0.470799732799891
37,4,3,4,1,0,1,2,0.480375292945907
37,4,4,1,0,3,3,1,0.484999803631378
37,4,4,1,0,3,3,2,0.473966778946308
37,4,4,2,0,2,2,1,0.471048142255017
37,4,4,2,0,2,2,2,0.466783158321744
37,4,4,3,0,1,1,1,0.49598482091251
37,4,4,3,0,1,1,2,0.49257178306863
38,1,1,3,0,2,2,1,0.473911775442865
38,1,1,3,0,2,2,2,0.47728719870792
38,1,2,3,1,2,1,1,0.475317934309517
38,1,2,3,1,2,1,2,0.472707807836175
38,1,4,3,3,2,1,1,0.473632027954548
38,1,4,3,3,2,1,2,0.473339988256153
38,2,1,3,1,1,2,1,0.461971680508032
38,2,2,1,0,1,1,1,0.459904425479889
38,2,2,3,0,1,1,1,0.462298186362368
38,2,3,1,1,1,2,1,0.464074379540548
38,2,4,1,2,1,3,1,0.463574890746699
38,2,4,3,2,1,1,1,0.462056269488089
38,3,1,2,2,1,1,1,0.470058775490271
38,3,1,2,2,1,1,2,0.464211740763683
38,3,1,4,2,1,3,1,0.493426139216388
38,3,1,4,2,1,3,2,0.49141880840436
38,3,2,1,1,2,1,1,0.494350473956531
38,3,2,1,1,2,1,2,0.486555281097194
38,3,2,4,1,1,2,1,0.496166978718285
38,3,2,4,1,1,2,2,0.496170977852251
38,3,3,1,0,2,2,1,0.492034708353381
38,3,3,1,0,2,2,2,0.487698378007349
38,3,3,2,0,1,1,1,0.468251603473473
38,3,3,2,0,1,1,2,0.465910868262499
38,3,3,4,0,1,1,1,0.495746799621942
38,3,3,4,0,1,1,2,0.496673798561257
38,3,4,1,1,2,3,1,0.491062564698398
38,3,4,1,1,2,3,2,0.48246946736994
38,3,4,2,1,1,2,1,0.468979154528669
38,3,4,2,1,1,2,2,0.465647911794929
38,3,4,3,1,0,1,1,0.459526061633067
38,4,1,2,3,2,1,1,0.479832979689744
38,4,1,2,3,2,1,2,0.484955837932411
38,4,1,3,3,1,2,2,0.475859999303503
38,4,1,4,3,0,3,1,0.483013518685867
38,4,1,4,3,0,3,2,0.479475374498916
38,4,2,1,2,3,1,1,0.500492467972571
38,4,2,1,2,3,1,2,0.498778086868773
38,4,2,3,2,1,1,1,0.460793116227241
38,4,2,3,2,1,1,2,0.471244231619512
38,4,2,4,2,0,2,1,0.481446858929705
38,4,2,4,2,0,2,2,0.475060132147444
38,4,3,1,1,3,2,1,0.505839171992172
38,4,3,1,1,3,2,2,0.495397027592166
38,4,3,2,1,2,1,1,0.483572812723869
38,4,3,2,1,2,1,2,0.481644767497459
38,4,3,4,1,0,1,1,0.479165000326125
38,4,3,4,1,0,1,2,0.476736494054027
38,4,4,1,0,3,3,1,0.506812230811067
38,4,4,1,0,3,3,2,0.495843840954976
38,4,4,2,0,2,2,1,0.479410410138662
38,4,4,2,0,2,2,2,0.490056525603847
38,4,4,3,0,1,1,2,0.468440650240957
39,1,1,2,0,1,1,1,0.467433525596451
39,1,1,2,0,1,1,2,0.462711565574282
39,1,1,3,0,2,2,1,0.479354479702311
39,1,1,3,0,2,2,2,0.478802069896461
39,1,1,4,0,3,3,1,0.500965204170326
39,1,1,4,0,3,3,2,0.50497976890774
39,1,2,3,1,2,1,1,0.479830214586176
39,1,2,3,1,2,1,2,0.476821360398714
39,1,2,4,1,3,2,1,0.499628568111662
39,1,2,4,1,3,2,2,0.504379860855587
39,1,3,2,2,1,1,1,0.467047867131791
39,1,3,2,2,1,1,2,0.462220782288693
39,1,3,4,2,3,1,1,0.498046078345558
39,1,3,4,2,3,1,2,0.503238365772923
39,1,4,2,3,1,2,1,0.465152711218273
39,1,4,2,3,1,2,2,0.460634037744085
39,1,4,3,3,2,1,1,0.477601485574727
39,1,4,3,3,2,1,2,0.475988292251157
39,2,1,2,1,0,1,1,0.469392303577215
39,2,1,2,1,0,1,2,0.468150074750625
39,2,1,3,1,1,2,1,0.475135315892239
39,2,1,3,1,1,2,2,0.475531537923462
39,2,1,4,1,2,3,1,0.502161161619929
39,2,1,4,1,2,3,2,0.503721281941922
39,2,2,1,0,1,1,1,0.475315411311382
39,2,2,1,0,1,1,2,0.474107649397793
39,2,2,3,0,1,1,1,0.475598697493045
39,2,2,3,0,1,1,2,0.475031320791552
39,2,2,4,0,2,2,1,0.502944322720695
39,2,2,4,0,2,2,2,0.504642624069431
39,2,3,1,1,1,2,1,0.475724659675885
39,2,3,1,1,1,2,2,0.474498132998411
39,2,3,2,1,0,1,1,0.470557018690137
39,2,3,2,1,0,1,2,0.467496287572458
39,2,3,4,1,2,1,1,0.501322028231882
39,2,3,4,1,2,1,2,0.505938968220011
39,2,4,1,2,1,3,1,0.47493481818917
39,2,4,1,2,1,3,2,0.472822842150184
39,2,4,2,2,0,2,1,0.469565322541473
39,2,4,2,2,0,2,2,0.465541186244189
39,2,4,3,2,1,1,1,0.473131006008356
39,2,4,3,2,1,1,2,0.472620863080023
39,3,1,2,2,1,1,1,0.476034566388478
39,3,1,2,2,1,1,2,0.473294809621093
39,3,1,3,2,0,2,1,0.470845984712321
39,3,1,3,2,0,2,2,0.462673675917928
39,3,1,4,2,1,3,1,0.483991575631851
39,3,1,4,2,1,3,2,0.478671740212922
39,3,2,1,1,2,1,1,0.497405494999277
39,3,2,1,1,2,1,2,0.499998089099973
39,3,2,3,1,0,1,1,0.471990345295899
39,3,2,3,1,0,1,2,0.465279088614072
39,3,2,4,1,1,2,1,0.484133229996832
39,3,2,4,1,1,2,2,0.480032203964084
39,3,3,1,0,2,2,1,0.498676035885175
39,3,3,1,0,2,2,2,0.501931656539481
39,3,3,2,0,1,1,1,0.479864076360534
39,3,3,2,0,1,1,2,0.477118558765548
39,3,3,4,0,1,1,1,0.486547673429971
39,3,3,4,0,1,1,2,0.482076844544388
39,3,4,1,1,2,3,1,0.498258354624197
39,3,4,1,1,2,3,2,0.500523599404464
39,3,4,2,1,1,2,1,0.478771574428492
39,3,4,2,1,1,2,2,0.475300306679016
39,3,4,3,1,0,1,1,0.473125391685381
39,3,4,3,1,0,1,2,0.465224393693525
39,4,1,2,3,2,1,1,0.482248737526933
39,4,1,2,3,2,1,2,0.471978394610261
39,4,1,3,3,1,2,1,0.468754817258709
39,4,1,3,3,1,2,2,0.458678876140926
39,4,1,4,3,0,3,1,0.472285826460251
39,4,1,4,3,0,3,2,0.465579502694565
39,4,2,1,2,3,1,1,0.499664415043816
39,4,2,1,2,3,1,2,0.511379694239269
39,4,2,3,2,1,1,1,0.46879642425058
39,4,2,3,2,1,1,2,0.459642664810767
39,4,2,4,2,0,2,1,0.470779373549361
39,4,2,4,2,0,2,2,0.465371612773951
39,4,3,1,1,3,2,1,0.503310728788576
39,4,3,1,1,3,2,2,0.513891962047589
39,4,3,2,1,2,1,1,0.486499248478401
39,4,3,2,1,2,1,2,0.476677773539277
39,4,3,4,1,0,1,1,0.474307828305336
39,4,3,4,1,0,1,2,0.47046890773419
39,4,4,1,0,3,3,1,0.500779972721347
39,4,4,1,0,3,3,2,0.514352155654879
39,4,4,2,0,2,2,1,0.487617972615542
39,4,4,2,0,2,2,2,0.477568164613113
39,4,4,3,0,1,1,1,0.469933242597861
39,4,4,3,0,1,1,2,0.462222557852616
40,1,1,2,0,1,1,1,0.471217792682157
40,1,1,2,0,1,1,2,0.46635160059604
40,1,1,3,0,2,2,1,0.481572232517704
40,1,1,3,0,2,2,2,0.477917656740922
40,1,1,4,0,3,3,1,0.511381261650947
40,1,1,4,0,3,3,2,0.514850401616086
40,1,2,1,1,0,1,1,0.467395753199429
40,1,2,3,1,2,1,1,0.481204106930502
40,1,2,3,1,2,1,2,0.479498341489093
40,1,2,4,1,3,2,1,0.509336841610565
40,1,2,4,1,3,2,2,0.514125908590014
40,1,3,1,2,0,2,1,0.466898792359579
40,1,3,2,2,1,1,1,0.471585722190707
40,1,3,2,2,1,1,2,0.46464727236776
40,1,3,4,2,3,1,1,0.510496738548701
40,1,3,4,2,3,1,2,0.513850319694707
40,1,4,1,3,0,3,1,0.46531059095161
40,1,4,2,3,1,2,1,0.468862779078921
40,1,4,2,3,1,2,2,0.4638574777722
40,1,4,3,3,2,1,1,0.47934426409953
40,1,4,3,3,2,1,2,0.477416219245393
40,2,1,2,1,0,1,1,0.479623276943198
40,2,1,2,1,0,1,2,0.472108498160039
40,2,1,3,1,1,2,1,0.480766929704062
40,2,1,3,1,1,2,2,0.475369349756553
40,2,1,4,1,2,3,1,0.504018392752131
40,2,1,4,1,2,3,2,0.50615657579613
40,2,2,1,0,1,1,1,0.486525464690637
40,2,2,1,0,1,1,2,0.481141401432745
40,2,2,3,0,1,1,1,0.481302156236365
40,2,2,3,0,1,1,2,0.476526879112941
40,2,2,4,0,2,2,1,0.503391469079517
40,2,2,4,0,2,2,2,0.505698275069052
40,2,3,1,1,1,2,1,0.486597988426507
40,2,3,1,1,1,2,2,0.481660375229928
40,2,3,2,1,0,1,1,0.478724471613191
40,2,3,2,1,0,1,2,0.472673006208819
40,2,3,4,1,2,1,1,0.505126690667975
40,2,3,4,1,2,1,2,0.506392418712286
40,2,4,1,2,1,3,1,0.485441749587929
40,2,4,1,2,1,3,2,0.481909762437128
40,2,4,2,2,0,2,1,0.478160350687353
40,2,4,2,2,0,2,2,0.47169963797746
40,2,4,3,2,1,1,1,0.48080035230395
40,2,4,3,2,1,1,2,0.476288210192983
40,3,1,2,2,1,1,1,0.48267414313666
40,3,1,2,2,1,1,2,0.480252590160338
40,3,1,3,2,0,2,1,0.481240440700494
40,3,1,3,2,0,2,2,0.476176882514788
40,3,1,4,2,1,3,1,0.491010206231479
40,3,1,4,2,1,3,2,0.487153386334211
40,3,2,1,1,2,1,1,0.500559385129331
40,3,2,1,1,2,1,2,0.501155114746931
40,3,2,3,1,0,1,1,0.481851921307396
40,3,2,3,1,0,1,2,0.476746526668005
40,3,2,4,1,1,2,1,0.489541162305365
40,3,2,4,1,1,2,2,0.487170808336725
40,3,3,1,0,2,2,1,0.499710005844275
40,3,3,1,0,2,2,2,0.499539787187838
40,3,3,2,0,1,1,1,0.484166331982412
40,3,3,2,0,1,1,2,0.483953230889968
40,3,3,4,0,1,1,1,0.491905849263997
40,3,3,4,0,1,1,2,0.48937442311203
40,3,4,1,1,2,3,1,0.499324154176702
40,3,4,1,1,2,3,2,0.500007260972564
40,3,4,2,1,1,2,1,0.484628989049858
40,3,4,2,1,1,2,2,0.48139232923548
40,3,4,3,1,0,1,1,0.483798962128235
40,3,4,3,1,0,1,2,0.47759082907644
40,4,1,2,3,2,1,1,0.48728640601245
40,4,1,2,3,2,1,2,0.485552065008736
40,4,1,3,3,1,2,1,0.481695973419661
40,4,1,3,3,1,2,2,0.476079424606458
40,4,1,4,3,0,3,1,0.487721212129665
40,4,1,4,3,0,3,2,0.482466829062279
40,4,2,1,2,3,1,1,0.505269725307246
40,4,2,1,2,3,1,2,0.503081166807254
40,4,2,3,2,1,1,1,0.479037361609324
40,4,2,3,2,1,1,2,0.476908040438046
40,4,2,4,2,0,2,1,0.485635945381956
40,4,2,4,2,0,2,2,0.48325215138655
40,4,3,1,1,3,2,1,0.500786924984284
40,4,3,1,1,3,2,2,0.501847512902713
40,4,3,2,1,2,1,1,0.488459623456171
40,4,3,2,1,2,1,2,0.4863527075
40,4,3,4,1,0,1,1,0.487826197896636
40,4,3,4,1,0,1,2,0.486477625932789
40,4,4,1,0,3,3,1,0.499858686482484
40,4,4,1,0,3,3,2,0.502199748512335
40,4,4,2,0,2,2,1,0.48913486591069
40,4,4,2,0,2,2,2,0.487791005410074
40,4,4,3,0,1,1,1,0.482932251573682
40,4,4,3,0,1,1,2,0.477425794305695
41,1,1,2,0,1,1,1,0.473819949004304
41,1,1,2,0,1,1,2,0.467084080624453
41,1,1,3,0,2,2,1,0.480431750137631
41,1,1,3,0,2,2,2,0.475305182967415
41,1,1,4,0,3,3,1,0.505680387519354
41,1,1,4,0,3,3,2,0.514079818397386
41,1,2,1,1,0,1,1,0.468253857038678
41,1,2,1,1,0,1,2,0.45991946724587
41,1,2,3,1,2,1,1,0.479222910775154
41,1,2,3,1,2,1,2,0.47353536544134
41,1,2,4,1,3,2,1,0.503896951375248
41,1,2,4,1,3,2,2,0.512615490225518
41,1,3,1,2,0,2,1,0.46897302957177
41,1,3,1,2,0,2,2,0.460647387769763
41,1,3,2,2,1,1,1,0.473248521507598
41,1,3,2,2,1,1,2,0.466240507666874
41,1,3,4,2,3,1,1,0.506114848691245
41,1,3,4,2,3,1,2,0.514589944160657
41,1,4,1,3,0,3,1,0.468415712941898
41,1,4,2,3,1,2,1,0.472907103288676
41,1,4,2,3,1,2,2,0.46425459245759
41,1,4,3,3,2,1,1,0.479554348055351
41,1,4,3,3,2,1,2,0.472840096230725
41,2,1,2,1,0,1,1,0.476175844318952
41,2,1,2,1,0,1,2,0.4725045428483
41,2,1,3,1,1,2,1,0.47834812887698
41,2,1,3,1,1,2,2,0.475987384126483
41,2,1,4,1,2,3,1,0.504245722621715
41,2,1,4,1,2,3,2,0.507035194240884
41,2,2,1,0,1,1,1,0.481234462124578
41,2,2,1,0,1,1,2,0.476735313364281
41,2,2,3,0,1,1,1,0.478799602623649
41,2,2,3,0,1,1,2,0.476035250756702
41,2,2,4,0,2,2,1,0.502522272468304
41,2,2,4,0,2,2,2,0.506136225090394
41,2,3,1,1,1,2,1,0.481785087947467
41,2,3,1,1,1,2,2,0.477806893880843
41,2,3,2,1,0,1,1,0.477474697372345
41,2,3,2,1,0,1,2,0.473149596318373
41,2,3,4,1,2,1,1,0.503813815832124
41,2,3,4,1,2,1,2,0.507015491837767
41,2,4,1,2,1,3,1,0.480254362223833
41,2,4,1,2,1,3,2,0.475873916209772
41,2,4,2,2,0,2,1,0.47717688980329
41,2,4,2,2,0,2,2,0.472424677543218
41,2,4,3,2,1,1,1,0.478433084674251
41,2,4,3,2,1,1,2,0.474788910794386
41,3,1,2,2,1,1,1,0.483626301521317
41,3,1,2,2,1,1,2,0.478355845149947
41,3,1,3,2,0,2,1,0.479449314267559
41,3,1,3,2,0,2,2,0.474687980429785
41,3,1,4,2,1,3,1,0.49495692841848
41,3,1,4,2,1,3,2,0.495614228313481
41,3,2,1,1,2,1,1,0.486923787972106
41,3,2,1,1,2,1,2,0.488428410670101
41,3,2,3,1,0,1,1,0.479557920856883
41,3,2,3,1,0,1,2,0.476393058810179
41,3,2,4,1,1,2,1,0.495474341497304
41,3,2,4,1,1,2,2,0.495840534753568
41,3,3,1,0,2,2,1,0.487286152530327
41,3,3,1,0,2,2,2,0.489845821849006
41,3,3,2,0,1,1,1,0.485387492725442
41,3,3,2,0,1,1,2,0.480317011468806
41,3,3,4,0,1,1,1,0.496330907851714
41,3,3,4,0,1,1,2,0.495919687102989
41,3,4,1,1,2,3,1,0.487769490521378
41,3,4,1,1,2,3,2,0.489186957131744
41,3,4,2,1,1,2,1,0.484264112435718
41,3,4,2,1,1,2,2,0.479952548975229
41,3,4,3,1,0,1,1,0.479930995829986
41,3,4,3,1,0,1,2,0.476804910638755
41,4,1,2,3,2,1,1,0.484961414629719
41,4,1,2,3,2,1,2,0.485371302365434
41,4,1,3,3,1,2,1,0.48090289219829
41,4,1,3,3,1,2,2,0.477338741350063
41,4,1,4,3,0,3,1,0.489435422282882
41,4,1,4,3,0,3,2,0.484717010155844
41,4,2,1,2,3,1,1,0.492145701218578
41,4,2,1,2,3,1,2,0.496021110998264
41,4,2,3,2,1,1,1,0.48163089098393
41,4,2,3,2,1,1,2,0.476995359735278
41,4,2,4,2,0,2,1,0.489524129855056
41,4,2,4,2,0,2,2,0.484236342056806
41,4,3,1,1,3,2,1,0.493115011500055
41,4,3,1,1,3,2,2,0.496800894478479
41,4,3,2,1,2,1,1,0.487435673504852
41,4,3,2,1,2,1,2,0.485294128153225
41,4,3,4,1,0,1,1,0.4903179808566
41,4,3,4,1,0,1,2,0.486705792027166
41,4,4,1,0,3,3,1,0.493416877158316
41,4,4,1,0,3,3,2,0.496226130117262
41,4,4,2,0,2,2,1,0.48702563305451
41,4,4,2,0,2,2,2,0.48675287361574
41,4,4,3,0,1,1,1,0.482153217953608
41,4,4,3,0,1,1,2,0.479041985546077
42,1,1,2,0,1,1,1,0.47580148189193
42,1,1,2,0,1,1,2,0.470650406330197
42,1,1,3,0,2,2,1,0.482818478508517
42,1,1,3,0,2,2,2,0.481293129366937
42,1,1,4,0,3,3,1,0.508714621135781
42,1,1,4,0,3,3,2,0.514053421655165
42,1,2,1,1,0,1,1,0.473810034613272
42,1,2,1,1,0,1,2,0.463484795357676
42,1,2,3,1,2,1,1,0.483990794073283
42,1,2,3,1,2,1,2,0.479926172288271
42,1,2,4,1,3,2,1,0.504869107859376
42,1,2,4,1,3,2,2,0.510970629889994
42,1,3,1,2,0,2,1,0.472475210797347
42,1,3,1,2,0,2,2,0.46310823392703
42,1,3,2,2,1,1,1,0.474656722658589
42,1,3,2,2,1,1,2,0.468215631575878
42,1,3,4,2,3,1,1,0.50529788245544
42,1,3,4,2,3,1,2,0.512826326609133
42,1,4,1,3,0,3,1,0.4685174347202
42,1,4,1,3,0,3,2,0.459747686168351
42,1,4,2,3,1,2,1,0.472680538347723
42,1,4,2,3,1,2,2,0.466273911392877
42,1,4,3,3,2,1,1,0.482735081135831
42,1,4,3,3,2,1,2,0.477370990872986
42,2,1,2,1,0,1,1,0.479789016021399
42,2,1,2,1,0,1,2,0.469182783296083
42,2,1,3,1,1,2,1,0.483935480429372
42,2,1,3,1,1,2,2,0.471253713725483
42,2,1,4,1,2,3,1,0.506128365138423
42,2,1,4,1,2,3,2,0.513552807998764
42,2,2,1,0,1,1,1,0.481402010905816
42,2,2,1,0,1,1,2,0.47415023220767
42,2,2,3,0,1,1,1,0.484861796645275
42,2,2,3,0,1,1,2,0.473618294576183
42,2,2,4,0,2,2,1,0.508804560529942
42,2,2,4,0,2,2,2,0.514521498707247
42,2,3,1,1,1,2,1,0.483022985844474
42,2,3,1,1,1,2,2,0.474708293697159
42,2,3,2,1,0,1,1,0.479445432583288
42,2,3,2,1,0,1,2,0.469349628911931
42,2,3,4,1,2,1,1,0.507128432360106
42,2,3,4,1,2,1,2,0.513646448383467
42,2,4,1,2,1,3,1,0.482432266973967
42,2,4,1,2,1,3,2,0.475024279845229
42,2,4,2,2,0,2,1,0.477460961244287
42,2,4,2,2,0,2,2,0.468036500517716
42,2,4,3,2,1,1,1,0.481505841808004
42,2,4,3,2,1,1,2,0.472415987487272
42,3,1,2,2,1,1,1,0.485244210658181
42,3,1,2,2,1,1,2,0.477876509593289
42,3,1,3,2,0,2,1,0.482894598625188
42,3,1,3,2,0,2,2,0.478784341763344
42,3,1,4,2,1,3,1,0.493723698292395
42,3,1,4,2,1,3,2,0.492886999523443
42,3,2,1,1,2,1,1,0.498421802092181
42,3,2,1,1,2,1,2,0.490899622789466
42,3,2,3,1,0,1,1,0.483392119762706
42,3,2,3,1,0,1,2,0.478976725899616
42,3,2,4,1,1,2,1,0.492254606451278
42,3,2,4,1,1,2,2,0.494974917174024
42,3,3,1,0,2,2,1,0.498165945883424
42,3,3,1,0,2,2,2,0.49322605763528
42,3,3,2,0,1,1,1,0.486928610224874
42,3,3,2,0,1,1,2,0.480205468375496
42,3,3,4,0,1,1,1,0.494752747517989
42,3,3,4,0,1,1,2,0.493056687154112
42,3,4,1,1,2,3,1,0.498820277043373
42,3,4,1,1,2,3,2,0.4911090381519
42,3,4,2,1,1,2,1,0.486839483582383
42,3,4,2,1,1,2,2,0.480425601156306
42,3,4,3,1,0,1,1,0.483100378529492
42,3,4,3,1,0,1,2,0.479808227006189
42,4,1,2,3,2,1,1,0.488137742533096
42,4,1,2,3,2,1,2,0.479574843470804
42,4,1,3,3,1,2,1,0.482615519094525
42,4,1,3,3,1,2,2,0.481434206340667
42,4,1,4,3,0,3,1,0.488968738628417
42,4,1,4,3,0,3,2,0.488378721860663
42,4,2,1,2,3,1,1,0.497746928799594
42,4,2,1,2,3,1,2,0.496475134950889
42,4,2,3,2,1,1,1,0.482095886720831
42,4,2,3,2,1,1,2,0.480469395319786
42,4,2,4,2,0,2,1,0.489513449837354
42,4,2,4,2,0,2,2,0.488416969411937
42,4,3,1,1,3,2,1,0.499409332380675
42,4,3,1,1,3,2,2,0.498831472562565
42,4,3,2,1,2,1,1,0.490304653588109
42,4,3,2,1,2,1,2,0.481354766847251
42,4,3,4,1,0,1,1,0.489127316199321
42,4,3,4,1,0,1,2,0.488657362115563
